log_id,timestamp,satellite_id,satellite_name,orbit_type,satellite_type,ground_station,operator_id,error_code,error_description,subsystem,severity,link_type,protocol,frequency_mhz,snr_db,bit_error_rate,elevation_angle_deg,event_duration_ms,retry_count,weather_condition,requires_action,resolved,resolution_action,resolution_time_min
WTE-LOG-00861,2022-10-19 06:11:44,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-GOTHAM-01,B.Grayson,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,HIGH,Ka-Band,AOS,26599.651,17.81,9.9e-09,66.8,19868864,4.0,Clear,False,True,Reaction wheel speed adjusted,7
WTE-LOG-00862,2024-03-12 19:45:50,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-GOTHAM-02,V.Stone,ERR-PWR-004,Peak power tracker fault,Energía,LOW,S-Band,CCSDS,2078.972,17.18,7.8e-05,12.6,69939871,8.0,Stormy,False,True,Rebooted subsystem — nominal restored,95
WTE-LOG-00863,2023-12-16 07:44:48,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TORONTO-01,C.Danvers,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,UHF,SpacePacket,330.02,18.77,0.0075,89.1,82916530,2.0,Clear,True,True,Monitoring — no immediate action required,1592
WTE-LOG-00864,2022-05-13 07:06:19,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-DUBAI-01,B.Wayne,ERR-PWR-004,Peak power tracker fault,Energía,LOW,S-Band,TM/TC,2077.753,18.22,6.9e-09,36.4,42727024,8.0,Fog,False,True,Pending L3 review,1266
WTE-LOG-00865,2024-08-01 06:24:47,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-DUBAI-01,B.Grayson,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,Ku-Band,TM/TC,14202.211,17.98,0.00034,42.5,80158963,1.0,Stormy,True,True,Ground patch uploaded and applied,1094
WTE-LOG-00866,2022-01-02 18:04:37,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TORONTO-01,D.Pennyworth,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,UHF,TCP/IP-over-CCSDS,353.088,25.92,2.3e-06,47.6,20037657,2.0,Clear,True,True,Reaction wheel speed adjusted,557
WTE-LOG-00867,2024-08-20 18:08:20,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-GOTHAM-01,R.Drake,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,S-Band,DVB-S2,2056.541,0.0,5.9e-08,51.7,12710635,13.0,Stormy,True,True,Reaction wheel speed adjusted,1418
WTE-LOG-00868,2022-07-18 12:14:17,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-SYDNEY-01,L.Fox.Jr,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,S-Band,CCSDS,2068.537,17.64,5.6e-08,7.5,75371035,5.0,Cloudy,False,False,Pending investigation,0
WTE-LOG-00869,2023-11-08 02:24:31,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-GOTHAM-01,D.Pennyworth,ERR-TLM-004,Packet sequence counter mismatch,Telemetría,MEDIUM,VHF,AOS,164.649,19.77,0.00091,31.5,43634542,1.0,Snow,True,True,Ground patch uploaded and applied,1802
WTE-LOG-00870,2022-08-20 07:25:22,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-TELAVIV-01,P.Parker,ERR-ADCS-001,Attitude determination error > 0.5 deg,ADCS,CRITICAL,Ka-Band,AOS,26980.551,28.88,4.1e-08,12.1,34825924,13.0,Rain,True,True,Reaction wheel speed adjusted,416
WTE-LOG-00871,2022-08-26 02:56:03,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-GOTHAM-01,B.Wayne,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,VHF,CCSDS,169.587,17.61,8.8e-05,39.7,17451309,14.0,Snow,True,False,Pending investigation,0
WTE-LOG-00872,2022-11-22 09:47:24,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-SILICON-01,L.McGinnis,ERR-ANT-002,Polarization mismatch,Antena,MEDIUM,Ka-Band,TCP/IP-over-CCSDS,26709.638,20.36,3.7e-09,67.8,41285360,12.0,Rain,False,False,Pending investigation,0
WTE-LOG-00873,2023-03-06 09:23:47,WTE-SAT-013WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-01,S.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,VHF,SpacePacket,162.99,16.39,1.9e-09,46.9,37991036,6.0,Stormy,True,True,Encryption keys rotated,1021
WTE-LOG-00874,2023-10-15 02:21:46,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TORONTO-01,O.Queen,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,Ka-Band,TM/TC,26702.576,15.99,9.8e-09,78.6,72053541,0.0,Fog,True,False,Pending investigation,0
WTE-LOG-00875,2025-01-05 04:50:33,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TELAVIV-01,N.Romanov,ERR-ANT-004,Antenna array element failure,Antena,LOW,S-Band,CCSDS,2103.261,25.83,4.8e-05,25.4,53881566,4.0,Stormy,True,True,Solar array reoriented,1578
WTE-LOG-00876,2022-01-21 12:22:04,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-GOTHAM-02,C.Danvers,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,Ka-Band,CCSDS,26737.422,20.6,9.2e-07,14.9,28166526,3.0,Clear,True,False,Pending investigation,0
WTE-LOG-00877,2025-03-13 00:50:53,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-LONDON-01,B.Banner,ERR-ANT-002,Polarization mismatch,Antena,MEDIUM,VHF,TM/TC,168.125,17.18,6.8e-05,59.1,6835562,10.0,Fog,False,False,Pending investigation,0
WTE-LOG-00878,2022-08-02 18:10:03,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-TORONTO-01,P.Parker,ERR-TCS-001,Thermal control system out of bounds,Térmico,HIGH,S-Band,AOS,2092.931,13.43,7.8e-05,44.8,62811531,13.0,Stormy,True,True,Propulsion inhibit commanded,2828
WTE-LOG-00879,2024-04-11 19:54:41,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SINGAPORE-01,D.Pennyworth,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,Ku-Band,CCSDS,14209.613,6.61,5e-09,78.4,26570527,0.0,Rain,True,False,Pending investigation,0
WTE-LOG-00880,2022-11-28 07:55:33,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SINGAPORE-01,L.McGinnis,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,Optical,DVB-S2,193729.696,19.06,2.4e-08,38.2,53051132,1.0,Clear,True,True,Manual command override applied,2259
WTE-LOG-00881,2024-12-18 17:21:07,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TELAVIV-01,V.Stone,ERR-RX-004,Doppler correction error,Receptor,MEDIUM,Optical,TCP/IP-over-CCSDS,193757.86,19.71,8.5e-09,75.0,19064008,12.0,Stormy,False,True,Rebooted subsystem — nominal restored,892
WTE-LOG-00882,2022-08-01 17:59:54,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TORONTO-01,N.Romanov,ERR-RX-004,Doppler correction error,Receptor,LOW,X-Band,TM/TC,8213.771,19.07,8.6e-05,23.7,38729702,0.0,Snow,False,False,Pending investigation,0
WTE-LOG-00883,2024-05-04 11:19:54,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-DUBAI-01,P.Parker,ERR-OBC-001,On-board computer watchdog reset,OBC,MEDIUM,Ka-Band,SpacePacket,26833.873,16.05,0.0032,84.5,52094614,10.0,Cloudy,True,True,Switched to backup transponder,383
WTE-LOG-00884,2024-05-07 04:57:01,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-02,B.Grayson,ERR-OBC-004,EDAC correction overflow,OBC,LOW,Ku-Band,DVB-S2,14457.197,12.21,7.6e-07,14.4,45226060,2.0,Clear,False,False,Pending investigation,0
WTE-LOG-00885,2023-08-19 12:24:47,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01,T.Fox,ERR-TX-003,Carrier frequency drift,Transmisor,LOW,X-Band,SpacePacket,8340.966,24.01,7.7e-06,36.4,2531501,8.0,Clear,False,False,Pending investigation,0
WTE-LOG-00886,2024-01-18 10:44:15,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-DUBAI-01,O.Queen,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,VHF,DVB-S2,148.086,26.67,1.9e-08,88.2,8214367,0.0,Rain,True,False,Pending investigation,0
WTE-LOG-00887,2022-10-16 20:12:53,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TORONTO-01,S.Wayne,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,X-Band,AOS,8185.729,12.96,5e-09,16.6,74490960,14.0,Clear,True,True,Ground patch uploaded and applied,1959
WTE-LOG-00888,2024-04-01 19:03:53,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-LONDON-01   ,V.Stone,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,X-Band,DVB-S2,8203.194,17.48,0.00055,-999.0,57879750,0.0,Snow,True,True,Solar array reoriented,1612
WTE-LOG-00889,2023-10-12 12:38:42,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-SILICON-01,D.Pennyworth,ERR-NET-003,Handover failure between ground stations,Red ISL,HIGH,X-Band,TM/TC,8381.829,23.15,0.005,71.0,11248569,10.0,Cloudy,True,True,Reaction wheel speed adjusted,1686
WTE-LOG-00890,2023-02-08 09:16:22,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-01,L.McGinnis,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Optical,TM/TC,193484.023,16.57,0.0026,39.2,19751876,4.0,Clear,True,False,Pending investigation,0
WTE-LOG-00891,2024-02-04 00:22:16,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-GOTHAM-01,S.Wayne,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,UHF,CCSDS,388.304,16.18,2.4e-07,36.6,14308727,9.0,Snow,True,False,Pending investigation,0
WTE-LOG-00892,2023-10-04 21:32:08,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-GOTHAM-01,T.Stark,ERR-ANT-004,Antenna array element failure,Antena,HIGH,X-Band,SpacePacket,8060.871,18.96,0.0059,88.2,76321470,8.0,Rain,True,True,Monitoring — no immediate action required,2030
WTE-LOG-00893,2023-06-16 22:50:27,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-TELAVIV-01,D.Pennyworth,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,Optical,CCSDS,193565.308,22.64,2.9e-08,44.0,1446958,8.0,Snow,True,True,Escalated to L2 engineering team,464
WTE-LOG-00894,2022-04-05 13:13:59,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,C.Danvers,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,Ka-Band,TCP/IP-over-CCSDS,26806.374,16.21,6.5e-07,88.9,20974758,10.0,Stormy,False,True,Escalated to L2 engineering team,2477
WTE-LOG-00895,2023-04-09 15:35:12,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TELAVIV-01,B.Grayson,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,VHF,CCSDS,151.952,18.86,0.0048,38.6,75593117,10.0,Rain,True,True,Antenna calibration sequence executed,2265
WTE-LOG-00896,2023-10-13 10:06:45,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-TORONTO-01,S.Wayne,ERR-ADCS-002,Reaction wheel desaturation required,ADCS,MEDIUM,Ka-Band,CCSDS,26923.244,16.08,7.7e-07,6.8,66459528,1.0,Clear,True,True,Initiated safe mode protocol,2315
WTE-LOG-00897,2024-06-08 05:27:02,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-GOTHAM-01,R.Drake,ERR-PWR-004,Peak power tracker fault,Energía,LOW,Ka-Band,TM/TC,26596.214,0.0,4.1e-08,22.5,4643283,0.0,Rain,False,True,Switched to backup transponder,167
WTE-LOG-00898,2022-02-21 20:52:43,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-LONDON-01,C.Danvers,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,VHF,SpacePacket,155.163,16.12,0.0046,52.1,30338131,0.0,Cloudy,True,True,Escalated to L2 engineering team,790
WTE-LOG-00899,2025-03-15 05:08:45,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TELAVIV-01,B.Wayne,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,X-Band,TCP/IP-over-CCSDS,8150.002,28.41,5e-09,55.9,36268745,10.0,Rain,True,False,Pending investigation,0
WTE-LOG-00900,2024-09-22 15:07:35,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-SYDNEY-01,T.Fox,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,UHF,TCP/IP-over-CCSDS,344.814,24.65,2.8e-05,57.9,12469782,3.0,Rain,True,True,Encryption keys rotated,312
WTE-LOG-00901,2024-12-25 07:21:31,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SINGAPORE-01,S.Wayne,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,S-Band,DVB-S2,2046.714,22.88,8.2e-06,-999.0,3409829,5.0,Snow,True,True,Ground patch uploaded and applied,1108
WTE-LOG-00902,2023-04-11 06:38:33,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-02,V.Stone,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,VHF,CCSDS,155.662,13.98,0.00085,42.5,31912030,14.0,Rain,True,True,False positive — closed after 24h monitoring,520
WTE-LOG-00903,2022-10-08 03:17:22,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TORONTO-01,C.Danvers,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,S-Band,TM/TC,2071.807,15.57,1.4e-06,37.5,996436,6.0,Cloudy,True,False,Pending investigation,0
WTE-LOG-00904,2024-03-18 10:15:21,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-SINGAPORE-01,S.Wayne,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,Ka-Band,CCSDS,26892.194,0.0,0.00055,67.5,44767505,6.0,Rain,True,False,Pending investigation,0
WTE-LOG-00905,2024-09-17 13:14:19,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SILICON-01,B.Grayson,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Ka-Band,DVB-S2,26777.725,17.8,4.5e-05,19.7,42799685,11.0,Clear,True,False,Pending investigation,0
WTE-LOG-00906,2022-10-08 01:19:45,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-TELAVIV-01,V.Stone,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,Optical,TCP/IP-over-CCSDS,193467.811,15.56,8.6e-09,18.8,1706276,8.0,Stormy,True,True,Pending L3 review,717
WTE-LOG-00907,2022-03-23 17:38:41,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SINGAPORE-01,T.Stark,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,Optical,TCP/IP-over-CCSDS,193514.016,15.46,5.2e-09,8.3,77941955,7.0,Stormy,True,True,Switched to backup transponder,2355
WTE-LOG-00908,2022-03-14 15:58:10,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,N.Romanov,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,S-Band,CCSDS,2038.639,21.02,9.3e-09,46.3,56354318,1.0,Fog,True,True,Manual command override applied,455
WTE-LOG-00909,2023-12-21 06:57:58,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-GOTHAM-01,V.Stone,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,Ka-Band,DVB-S2,26829.517,19.95,8.4e-06,77.9,23282014,3.0,Cloudy,True,False,Pending investigation,0
WTE-LOG-00910,2023-06-27 02:23:50,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-TELAVIV-01,P.Parker,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,S-Band,AOS,2111.962,23.99,0.0036,21.7,37047066,5.0,Clear,True,True,Manual command override applied,2144
WTE-LOG-00911,2022-04-18 21:42:36,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-GOTHAM-01,N.Romanov,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,Ka-Band,AOS,26509.886,15.43,5.9e-05,12.4,63536235,15.0,Cloudy,True,True,Antenna calibration sequence executed,169
WTE-LOG-00912,2023-08-27 20:34:33,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-LONDON-01,C.Danvers,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,X-Band,TM/TC,8310.321,0.0,5e-07,5.9,76853053,11.0,Snow,False,False,Pending investigation,0
WTE-LOG-00913,2022-01-05 23:47:08,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-GOTHAM-01,B.Wayne,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,VHF,CCSDS,147.892,14.25,6.6e-07,68.1,79942829,8.0,Rain,False,True,Monitoring — no immediate action required,961
WTE-LOG-00914,2022-12-12 01:34:07,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-SYDNEY-01,P.Parker,ERR-ADCS-001,Attitude determination error > 0.5 deg,ADCS,CRITICAL,S-Band,TCP/IP-over-CCSDS,2074.642,24.0,9.5e-05,28.4,61151082,14.0,Clear,True,True,Manual command override applied,338
WTE-LOG-00915,2023-07-26 06:27:09,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TELAVIV-01,S.Wayne,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,UHF,CCSDS,374.654,19.89,8.3e-07,53.6,39853941,1.0,Rain,True,True,Antenna calibration sequence executed,2363
WTE-LOG-00916,2023-06-09 05:27:18,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SYDNEY-01,C.Danvers,ERR-TLM-004,Packet sequence counter mismatch,Telemetría,MEDIUM,Ku-Band,CCSDS,14222.104,16.27,7.3e-08,82.8,4899665,7.0,Cloudy,True,True,SEU scrubbing routine triggered,2641
WTE-LOG-00917,2024-06-11 15:59:07,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-SYDNEY-01,S.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,Optical,AOS,193580.849,17.52,7.9e-09,60.0,86217905,13.0,Fog,True,True,Reaction wheel speed adjusted,2770
WTE-LOG-00918,2022-02-07 09:24:33,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-TORONTO-01,C.Danvers,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,Ku-Band,AOS,14161.326,20.42,0.0098,6.9,42266904,9.0,Rain,True,True,Initiated safe mode protocol,2845
WTE-LOG-00919,2022-04-06 01:24:44,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-SYDNEY-01,S.Wayne,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,X-Band,DVB-S2,8030.561,15.08,0.0009,21.3,9358802,5.0,Stormy,True,True,Pending L3 review,2198
WTE-LOG-00920,2023-10-19 22:25:52,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-DUBAI-01,P.Parker,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,S-Band,TM/TC,2063.496,20.06,3.3e-05,29.8,41333872,0.0,Cloudy,True,True,Pending L3 review,2194
WTE-LOG-00921,2024-08-06 08:55:57,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-GOTHAM-02,R.Drake,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,Ka-Band,TM/TC,26808.465,-0.21,2.6e-05,74.7,56176449,14.0,Cloudy,True,True,Monitoring — no immediate action required,2488
WTE-LOG-00922,2022-06-23 10:27:58,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-GOTHAM-02,D.Pennyworth,ERR-ANT-002,Polarization mismatch,Antena,MEDIUM,VHF,TM/TC,171.242,23.96,5.5e-06,37.8,55604479,12.0,Snow,False,True,Initiated safe mode protocol,1408
WTE-LOG-00923,2024-03-04 19:32:36,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SILICON-01,T.Stark,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Optical,SpacePacket,193445.775,16.1,7.9e-06,9.6,12502917,4.0,Clear,True,True,Adjusted frequency offset manually,1828
WTE-LOG-00924,2023-10-07 02:07:12,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SILICON-01,O.Queen,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,X-Band,TM/TC,8313.898,21.53,6.8e-08,75.8,73855742,10.0,Clear,True,True,Rebooted subsystem — nominal restored,1875
WTE-LOG-00925,2024-11-30 18:25:13,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-TORONTO-01,L.Fox.Jr,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,Ku-Band,TM/TC,14085.745,15.6,8.6e-06,45.1,15077166,12.0,Rain,True,True,Adjusted frequency offset manually,2173
WTE-LOG-00926,2024-07-13 02:04:01,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-SINGAPORE-01,R.Drake,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,X-Band,TCP/IP-over-CCSDS,8265.722,5.76,0.00068,33.4,51202125,15.0,Clear,True,True,Rebooted subsystem — nominal restored,1210
WTE-LOG-00927,2022-01-14 21:51:51,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-TELAVIV-01,D.Pennyworth,ERR-ANT-002,Polarization mismatch,Antena,MEDIUM,Ka-Band,DVB-S2,26908.181,13.52,4.6e-06,64.9,24513523,7.0,Clear,False,True,Encryption keys rotated,4
WTE-LOG-00928,2024-12-23 06:37:21,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SINGAPORE-01,O.Queen,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,Optical,CCSDS,193546.887,16.5,0.0049,85.0,71509707,0.0,Cloudy,False,False,Pending investigation,0
WTE-LOG-00929,2023-09-14 11:31:55,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TORONTO-01,B.Grayson,ERR-PWR-004,Peak power tracker fault,Energía,LOW,Ka-Band,SpacePacket,26519.22,20.29,3.1e-08,39.3,55178820,14.0,Clear,False,True,Switched to backup transponder,530
WTE-LOG-00930,2023-10-01 01:05:08,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-TORONTO-01,S.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,X-Band,DVB-S2,8168.937,21.25,2.1e-05,38.8,75655300,14.0,Clear,True,True,Backup link established via GS-GOTHAM-02,1545
WTE-LOG-00931,2025-02-15 11:28:23,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TELAVIV-01,L.McGinnis,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,Ka-Band,TM/TC,26747.716,22.01,5.1e-05,56.9,64083544,11.0,Clear,True,True,Initiated safe mode protocol,1012
WTE-LOG-00932,2022-08-29 09:47:32,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TELAVIV-01,C.Danvers,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,HIGH,UHF,CCSDS,300.442,13.46,1.1e-06,10.7,16918829,9.0,Clear,False,True,Encryption keys rotated,1634
WTE-LOG-00933,2022-01-26 21:58:31,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-GOTHAM-02,L.McGinnis,ERR-NET-001,Inter-satellite link packet drop > 5%,Red ISL,HIGH,Ka-Band,CCSDS,26817.784,10.19,2.4e-07,51.2,27397276,4.0,Clear,True,True,Propulsion inhibit commanded,1781
WTE-LOG-00934,2022-12-29 18:42:47,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SILICON-01,L.Fox.Jr,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,UHF,DVB-S2,357.023,17.18,0.0031,46.2,45209092,13.0,Clear,True,True,Initiated safe mode protocol,2550
WTE-LOG-00935,2022-01-07 16:49:54,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-LONDON-01,S.Wayne,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,UHF,DVB-S2,344.857,12.36,0.00093,39.7,11432053,3.0,Clear,False,True,SEU scrubbing routine triggered,627
WTE-LOG-00936,2023-05-09 23:26:22,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-GOTHAM-01,B.Wayne,ERR-ADCS-001,Attitude determination error > 0.5 deg,ADCS,CRITICAL,VHF,DVB-S2,154.322,18.93,6.8e-09,57.6,30271290,12.0,Stormy,True,True,SEU scrubbing routine triggered,2008
WTE-LOG-00937,2024-06-25 22:42:34,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-LONDON-01,N.Romanov,ERR-ANT-002,Polarization mismatch,Antena,MEDIUM,UHF,SpacePacket,320.997,16.61,5.3e-05,8.4,80211279,0.0,Rain,False,False,Pending investigation,0
WTE-LOG-00938,2023-05-05 16:00:04,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-SYDNEY-01,N.Romanov,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,X-Band,DVB-S2,8201.414,10.1,7.2e-09,32.3,8816667,2.0,Clear,True,True,Propulsion inhibit commanded,1464
WTE-LOG-00939,2024-03-01 12:33:05,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-GOTHAM-02,B.Wayne,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,Optical,TCP/IP-over-CCSDS,193723.104,13.8,7.5e-09,32.3,195420,0.0,Snow,False,True,False positive — closed after 24h monitoring,1608
WTE-LOG-00940,2024-04-18 04:51:37,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SINGAPORE-01,B.Grayson,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,Ka-Band,CCSDS,26624.322,24.24,9.9e-09,83.5,37083257,4.0,Rain,True,True,Propulsion inhibit commanded,99
WTE-LOG-00941,2024-09-03 02:17:19,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TORONTO-01,S.Wayne,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,VHF,TCP/IP-over-CCSDS,148.224,14.03,2.3e-09,56.7,2824226,10.0,Stormy,True,False,Pending investigation,0
WTE-LOG-00942,2024-02-21 14:19:38,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-DUBAI-01,R.Drake,ERR-PWR-001,Solar panel output degradation,Energía,HIGH,Ka-Band,CCSDS,26920.216,11.74,7.8e-09,46.4,68079143,15.0,Clear,True,True,Adjusted frequency offset manually,2784
WTE-LOG-00943,2023-08-29 12:42:31,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-02,L.McGinnis,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,VHF,DVB-S2,157.313,22.38,5.9e-07,34.1,50811166,12.0,Cloudy,True,True,Initiated safe mode protocol,457
